index,ticker,tradeDate,expiration_date,call_volume,call_open_interest,strike_price,put_open_interest,put_volume,delta,Ticker,Trade_date,W_Close,W_High,W_Low,W_Open,W_Vol,W_Unadj_Cls,W_Unadj_Hig,W_Unadj_Low,W_Unadj_Open
45.0,NVDA,2019-05-15,2019-05-17,3093.0,7530.0,160.0,3661.0,1811.0,0.517935877,NVDA,2019-05-15,39.65,40.02,39.11,39.7,50542005.0,159.58,161.05,157.41,159.8
31.0,NVDA,2019-05-22,2019-05-24,15310.0,2463.0,152.5,2303.0,3307.0,0.559420961,NVDA,2019-05-22,37.82,38.4,37.71,38.14,32787919.0,152.2,154.55,151.76,153.5
21.0,NVDA,2019-05-29,2019-05-31,3281.0,98.0,141.0,634.0,3522.0,0.444880381,NVDA,2019-05-29,34.87,35.49,34.52,35.14,56325479.0,140.34,142.82,138.94,141.41
30.0,NVDA,2019-06-05,2019-06-07,6667.0,2154.0,145.0,668.0,534.0,0.184191708,NVDA,2019-06-05,35.14,36.36,34.78,36.31,51418295.0,141.28,146.19,139.82,145.97
33.0,NVDA,2019-06-12,2019-06-14,1559.0,775.0,148.0,1562.0,986.0,0.357369975,NVDA,2019-06-12,36.37,37.13,36.22,37.06,36069095.0,146.2,149.25,145.59,149.0
42.0,NVDA,2019-06-19,2019-06-21,5141.0,2296.0,152.5,1639.0,3078.0,0.590499848,NVDA,2019-06-19,38.09,38.5,37.83,38.38,33330653.0,153.12,154.76,152.07,154.3
37.0,NVDA,2019-06-26,2019-06-28,14102.0,3970.0,160.0,710.0,13031.0,0.452011222,NVDA,2019-06-26,39.62,40.23,38.83,38.96,58700586.0,159.26,161.72,156.09,156.61
33.0,NVDA,2019-07-03,2019-07-05,5025.0,2690.0,162.5,1871.0,3092.0,0.482470644,NVDA,2019-07-03,40.48,40.65,39.88,40.59,24787112.0,162.75,163.4,160.34,163.17
32.0,NVDA,2019-07-10,2019-07-12,19402.0,9176.0,160.0,1080.0,7922.0,0.509010851,NVDA,2019-07-10,39.82,40.39,39.43,39.57,45434288.0,160.06,162.37,158.5,159.06
32.0,NVDA,2019-07-17,2019-07-19,10439.0,3582.0,167.5,2839.0,5158.0,0.690602542,NVDA,2019-07-17,42.22,42.28,41.29,41.58,34995346.0,169.71,169.99,165.97,167.15
39.0,NVDA,2019-07-24,2019-07-26,10447.0,5002.0,177.5,460.0,2936.0,0.595360215,NVDA,2019-07-24,44.44,44.5,43.37,44.13,36807618.0,178.66,178.89,174.34,177.4
31.0,NVDA,2019-07-31,2019-08-02,12525.0,6695.0,172.5,7264.0,3628.0,0.292340424,NVDA,2019-07-31,41.97,43.34,41.55,43.33,36121809.0,168.72,174.22,167.02,174.18
21.0,NVDA,2019-08-07,2019-08-09,3714.0,2533.0,152.5,1287.0,2111.0,0.627350173,NVDA,2019-08-07,38.28,38.4,37.11,37.29,37443153.0,153.89,154.37,149.2,149.9
47.0,NVDA,2019-08-14,2019-08-16,10203.0,4612.0,150.0,4772.0,3053.0,0.531886608,NVDA,2019-08-14,37.33,38.05,36.89,37.93,42198895.0,150.07,152.95,148.31,152.5
44.0,NVDA,2019-08-21,2019-08-23,8050.0,3911.0,172.5,458.0,3560.0,0.386293133,NVDA,2019-08-21,42.59,43.15,42.2,42.42,43005792.0,171.23,173.45,169.66,170.53
40.0,NVDA,2019-08-28,2019-08-30,5032.0,1666.0,162.5,1103.0,1504.0,0.380904316,NVDA,2019-08-28,40.14,40.67,39.59,39.98,25685913.0,161.22,163.34,159.0,160.58
27.0,NVDA,2019-09-04,2019-09-06,3002.0,1894.0,167.5,1203.0,2811.0,0.611141605,NVDA,2019-09-04,42.02,42.1,41.48,41.48,22903909.0,168.76,169.06,166.61,166.61
34.0,NVDA,2019-09-11,2019-09-13,11939.0,3609.0,185.0,393.0,4066.0,0.434458132,NVDA,2019-09-11,45.9,46.38,45.47,45.76,36296514.0,184.33,186.27,182.6,183.77
39.0,NVDA,2019-09-18,2019-09-20,17758.0,12650.0,180.0,5544.0,2606.0,0.476273901,NVDA,2019-09-18,44.81,45.17,43.95,45.02,26510004.0,179.98,181.42,176.5,180.79
33.0,NVDA,2019-09-25,2019-09-27,4614.0,2632.0,177.5,954.0,1376.0,0.597517089,NVDA,2019-09-25,44.38,44.58,42.51,42.95,31436617.0,178.23,179.02,170.71,172.51
19.0,NVDA,2019-10-02,2019-10-04,2981.0,1212.0,172.5,2080.0,2105.0,0.530486919,NVDA,2019-10-02,43.09,43.23,42.36,43.11,29685125.0,173.04,173.6,170.13,173.12
26.0,NVDA,2019-10-09,2019-10-11,4519.0,3991.0,180.0,2458.0,4143.0,0.596996204,NVDA,2019-10-09,45.0,45.49,44.61,44.9,30911651.0,180.71,182.7,179.16,180.32
58.0,NVDA,2019-10-16,2019-10-18,6212.0,4908.0,195.0,2984.0,5629.0,0.466656881,NVDA,2019-10-16,48.36,49.6,48.24,48.55,43449616.0,194.21,199.22,193.75,195.0
31.0,NVDA,2019-10-23,2019-10-25,3887.0,3182.0,195.0,1686.0,2536.0,0.490525808,NVDA,2019-10-23,48.58,48.72,47.57,47.82,28691985.0,195.09,195.66,191.03,192.06
28.0,NVDA,2019-10-30,2019-11-01,2688.0,1607.0,202.5,1204.0,1138.0,0.563946263,NVDA,2019-10-30,50.55,50.85,49.86,50.8,20679001.0,203.0,204.23,200.26,204.0
30.0,NVDA,2019-11-06,2019-11-08,5116.0,1944.0,207.5,1548.0,2783.0,0.50337418,NVDA,2019-11-06,51.7,52.21,50.82,51.95,27009638.0,207.63,209.67,204.11,208.64
34.0,NVDA,2019-11-13,2019-11-15,1831.0,2134.0,207.5,1335.0,865.0,0.529917077,NVDA,2019-11-13,51.93,52.16,51.27,51.88,30336572.0,208.57,209.46,205.9,208.35
37.0,NVDA,2019-11-20,2019-11-22,11907.0,2874.0,212.5,476.0,2069.0,0.40701045,NVDA,2019-11-20,52.58,53.42,51.43,51.56,47492216.0,211.18,214.55,206.56,207.07
35.0,NVDA,2019-11-27,2019-11-29,7898.0,5944.0,220.0,2772.0,1568.0,0.214294759,NVDA,2019-11-27,54.38,54.83,54.12,54.49,21714000.0,218.24,220.05,217.18,218.67
25.0,NVDA,2019-12-04,2019-12-06,4999.0,2138.0,210.0,2675.0,2577.0,0.489001693,NVDA,2019-12-04,52.18,52.81,51.9,52.58,27451629.0,209.42,211.92,208.27,211.02
26.0,NVDA,2019-12-11,2019-12-13,5223.0,2820.0,217.5,344.0,428.0,0.451175394,NVDA,2019-12-11,54.16,54.21,53.4,53.42,23477799.0,217.34,217.56,214.3,214.4
43.0,NVDA,2019-12-18,2019-12-20,7448.0,7587.0,230.0,1380.0,8492.0,0.523569672,NVDA,2019-12-18,57.19,57.8,57.15,57.23,34540834.0,229.51,231.94,229.35,229.69
31.0,NVDA,2020-01-08,2020-01-10,4956.0,3384.0,240.0,1064.0,1853.0,0.579083852,NVDA,2020-01-08,59.9,60.31,59.34,59.74,27815227.0,240.38,242.04,238.15,239.76
44.0,NVDA,2020-01-15,2020-01-17,5821.0,7596.0,245.0,5967.0,3281.0,0.497150653,NVDA,2020-01-15,61.19,61.97,60.93,61.74,26396954.0,245.57,248.69,244.53,247.79
38.0,NVDA,2020-01-22,2020-01-24,5073.0,1883.0,252.5,253.0,2642.0,0.359612722,NVDA,2020-01-22,62.31,63.19,62.05,62.24,24002313.0,250.05,253.59,249.0,249.76
34.0,NVDA,2020-01-29,2020-01-31,5872.0,1758.0,247.5,2617.0,1908.0,0.413148472,NVDA,2020-01-29,61.18,62.01,60.78,61.64,26030160.0,245.54,248.84,243.94,247.39
23.0,NVDA,2020-02-05,2020-02-07,4680.0,3120.0,250.0,504.0,1641.0,0.551205381,NVDA,2020-02-05,62.48,62.89,61.65,62.79,20890512.0,250.76,252.4,247.41,251.99
30.0,NVDA,2020-02-12,2020-02-14,4362.0,3205.0,270.0,576.0,1186.0,0.564155456,NVDA,2020-02-12,67.91,67.98,66.89,67.28,37587643.0,272.54,272.8,268.45,270.01
50.0,NVDA,2020-02-19,2020-02-21,29141.0,2651.0,315.0,71.0,1686.0,0.444925421,NVDA,2020-02-19,78.42,78.59,75.12,75.12,69661244.0,314.7,315.41,301.49,301.49
30.0,NVDA,2020-02-26,2020-02-28,491.0,954.0,262.5,832.0,1066.0,0.66134434,NVDA,2020-02-26,66.69,68.64,65.28,65.3,75209803.0,267.65,275.45,262.0,262.06
38.0,NVDA,2020-03-04,2020-03-06,1969.0,887.0,282.5,430.0,505.0,0.487570311,NVDA,2020-03-04,70.94,71.03,66.62,67.37,59901092.0,284.51,284.89,267.2,270.2
27.0,NVDA,2020-03-11,2020-03-13,1745.0,645.0,255.0,1066.0,1310.0,0.336300758,NVDA,2020-03-11,61.45,63.98,60.48,63.69,50341448.0,246.47,256.6,242.57,255.46
26.0,NVDA,2020-03-18,2020-03-20,3258.0,2530.0,200.0,4846.0,2506.0,0.369953192,NVDA,2020-03-18,50.57,52.34,45.05,49.89,87661529.0,202.82,209.94,180.68,200.1
39.0,NVDA,2020-03-25,2020-03-27,2391.0,823.0,255.0,385.0,1617.0,0.459718065,NVDA,2020-03-25,61.24,65.28,60.75,63.28,79556184.0,245.62,261.82,243.66,253.8
39.0,NVDA,2020-04-01,2020-04-03,3564.0,997.0,255.0,930.0,1808.0,0.23534302,NVDA,2020-04-01,60.6,65.21,60.16,63.74,65867888.0,243.07,261.53,241.28,255.65
42.0,NVDA,2020-04-08,2020-04-09,1607.0,860.0,262.5,736.0,1780.0,0.635373169,NVDA,2020-04-08,66.56,66.81,64.97,65.68,54390285.0,266.95,267.95,260.6,263.41
48.0,NVDA,2020-04-15,2020-04-17,547.0,617.0,277.5,427.0,1380.0,0.65303629,NVDA,2020-04-15,70.02,70.85,68.66,69.11,36713316.0,280.84,284.17,275.38,277.2
52.0,NVDA,2020-04-22,2020-04-24,1199.0,749.0,287.5,516.0,383.0,0.507976507,NVDA,2020-04-22,71.35,71.77,68.67,69.12,48603180.0,286.15,287.87,275.4,277.23
57.0,NVDA,2020-04-29,2020-05-01,7819.0,4066.0,300.0,897.0,1591.0,0.498495069,NVDA,2020-04-29,74.41,74.94,73.24,73.99,38018005.0,298.46,300.58,293.75,296.77
49.0,NVDA,2020-05-06,2020-05-08,5485.0,3643.0,300.0,491.0,3379.0,0.446865942,NVDA,2020-05-06,74.25,75.3,73.65,74.03,32433401.0,297.79,302.0,295.41,296.93
52.0,NVDA,2020-05-13,2020-05-15,11900.0,5649.0,320.0,1962.0,3551.0,0.242718765,NVDA,2020-05-13,77.59,80.57,75.74,78.96,62753142.0,311.2,323.14,303.79,316.7
66.0,NVDA,2020-05-20,2020-05-22,4849.0,2850.0,360.0,852.0,1390.0,0.511744478,NVDA,2020-05-20,89.46,90.19,88.65,89.67,58911683.0,358.8,361.72,355.55,359.64
61.0,NVDA,2020-05-27,2020-05-29,5430.0,859.0,345.0,1971.0,1210.0,0.401442632,NVDA,2020-05-27,85.02,86.1,79.75,86.02,117905494.0,341.01,345.31,319.87,345.0
60.0,NVDA,2020-06-03,2020-06-05,1756.0,1324.0,352.5,426.0,779.0,0.476328013,NVDA,2020-06-03,87.46,88.42,86.77,87.99,36641914.0,350.78,354.65,348.0,352.89
66.0,NVDA,2020-06-10,2020-06-12,3508.0,682.0,372.5,79.0,1420.0,0.608888703,NVDA,2020-06-10,93.46,94.79,91.33,91.47,63359169.0,374.67,380.0,366.14,366.71
74.0,NVDA,2020-06-17,2020-06-19,10523.0,6404.0,370.0,838.0,1182.0,0.459699273,NVDA,2020-06-17,92.15,92.78,90.5,91.23,40921584.0,369.44,371.96,362.81,365.74
65.0,NVDA,2020-06-24,2020-06-26,987.0,795.0,377.5,684.0,452.0,0.343296847,NVDA,2020-06-24,92.15,95.35,91.24,94.55,45037112.0,369.42,382.26,365.78,379.05
57.0,NVDA,2020-07-01,2020-07-02,6689.0,5397.0,380.0,799.0,2177.0,0.627294444,NVDA,2020-07-01,95.09,95.54,93.92,95.0,32737330.0,381.2,383.03,376.52,380.83
65.0,NVDA,2020-07-08,2020-07-10,2247.0,320.0,407.5,8.0,239.0,0.474246737,NVDA,2020-07-08,101.93,102.02,99.43,99.72,36629606.0,408.64,409.0,398.62,399.75
66.0,NVDA,2020-07-15,2020-07-17,2524.0,832.0,407.5,743.0,735.0,0.562274132,NVDA,2020-07-15,102.04,104.1,100.33,103.91,40488584.0,409.09,417.32,402.23,416.57
69.0,NVDA,2020-07-22,2020-07-24,2618.0,668.0,422.5,127.0,473.0,0.371314534,NVDA,2020-07-22,104.15,105.79,102.69,103.44,36810822.0,417.55,424.1,411.66,414.7
63.0,NVDA,2020-07-29,2020-07-31,6987.0,3604.0,420.0,623.0,1232.0,0.485506957,NVDA,2020-07-29,104.42,104.93,103.24,103.68,28513910.0,418.62,420.65,413.88,415.63
72.0,NVDA,2020-08-05,2020-08-07,4793.0,3736.0,450.0,278.0,2274.0,0.517863736,NVDA,2020-08-05,112.62,113.46,111.41,112.19,25105520.0,451.47,454.87,446.65,449.76
68.0,NVDA,2020-08-12,2020-08-14,1424.0,660.0,447.5,314.0,1139.0,0.742339302,NVDA,2020-08-12,114.15,114.42,109.34,109.66,46597824.0,457.61,458.68,438.33,439.63
86.0,NVDA,2020-08-19,2020-08-21,6973.0,3332.0,490.0,1367.0,2921.0,0.475264795,NVDA,2020-08-19,121.11,122.88,120.71,122.69,62401006.0,485.54,492.6,483.92,491.86
84.0,NVDA,2020-08-26,2020-08-28,6658.0,3670.0,510.0,1963.0,2462.0,0.52014812,NVDA,2020-08-26,127.45,128.4,126.5,127.71,32195712.0,510.92,514.74,507.11,511.97
103.0,NVDA,2020-09-02,2020-09-04,18846.0,3626.0,580.0,45.0,723.0,0.377039779,NVDA,2020-09-02,143.19,146.98,138.73,146.75,87570155.0,573.86,589.07,556.0,588.15
80.0,NVDA,2020-09-09,2020-09-11,9787.0,1819.0,510.0,590.0,1241.0,0.461738398,NVDA,2020-09-09,126.9,127.84,122.08,123.76,73761902.0,508.6,512.37,489.27,496.0
89.0,NVDA,2020-09-16,2020-09-18,6200.0,3583.0,520.0,2387.0,2416.0,0.244343467,NVDA,2020-09-16,124.9,130.68,124.9,129.32,55867365.0,500.58,523.71,500.55,518.29
73.0,NVDA,2020-09-23,2020-09-25,2141.0,550.0,507.5,187.0,152.0,0.200686737,NVDA,2020-09-23,121.0,127.02,120.56,125.51,64826270.0,484.95,509.08,483.17,503.02
80.0,NVDA,2020-09-30,2020-10-02,13532.0,3058.0,540.0,216.0,4647.0,0.531872488,NVDA,2020-09-30,135.04,135.96,131.25,131.32,69051593.0,541.22,544.9,526.01,526.3
77.0,NVDA,2020-10-07,2020-10-09,9020.0,2526.0,560.0,939.0,2382.0,0.444279089,NVDA,2020-10-07,139.37,140.92,138.37,139.73,41889213.0,558.56,564.77,554.54,559.99
82.0,NVDA,2020-10-14,2020-10-16,6259.0,5289.0,570.0,1002.0,950.0,0.403591748,NVDA,2020-10-14,140.68,143.15,139.33,142.63,27717868.0,563.81,573.71,558.4,571.62
80.0,NVDA,2020-10-21,2020-10-23,743.0,405.0,547.5,549.0,517.0,0.361550038,NVDA,2020-10-21,134.99,137.65,134.51,135.99,22002042.0,540.99,551.66,539.1,545.0
72.0,NVDA,2020-10-28,2020-10-30,4977.0,3282.0,530.0,1478.0,566.0,0.159522634,NVDA,2020-10-28,126.03,132.34,125.85,131.72,37724379.0,505.08,530.4,504.36,527.92
76.0,NVDA,2020-11-04,2020-11-06,675.0,445.0,552.5,60.0,192.0,0.442780415,NVDA,2020-11-04,137.68,138.01,133.11,133.63,41102088.0,551.77,553.1,533.48,535.57
55.0,NVDA,2020-11-11,2020-11-13,1294.0,790.0,520.0,793.0,2191.0,0.80836363,NVDA,2020-11-11,133.92,134.09,129.23,130.29,40552243.0,536.72,537.4,517.93,522.15
71.0,NVDA,2020-11-18,2020-11-20,2401.0,743.0,542.5,521.0,1476.0,0.471199932,NVDA,2020-11-18,134.03,135.79,131.6,134.39,51191173.0,537.15,544.23,527.4,538.61
61.0,NVDA,2020-11-25,2020-11-27,609.0,846.0,522.5,439.0,1421.0,0.80164966,NVDA,2020-11-25,132.09,132.44,129.95,130.07,26041837.0,529.39,530.78,520.8,521.3
70.0,NVDA,2020-12-02,2020-12-04,8016.0,2195.0,545.0,402.0,720.0,0.420941283,NVDA,2020-12-02,135.18,136.47,132.09,133.25,28390772.0,541.78,546.94,529.37,534.02
65.0,NVDA,2020-12-09,2020-12-11,2652.0,761.0,535.0,1330.0,747.0,0.167542781,NVDA,2020-12-09,129.1,133.92,128.47,132.79,40195679.0,517.23,536.56,514.73,532.02
90.0,NVDA,2020-12-16,2020-12-18,825.0,766.0,532.5,656.0,296.0,0.461307594,NVDA,2020-12-16,132.21,134.15,131.91,134.01,22347719.0,529.7,537.49,528.5,536.9
59.0,NVDA,2020-12-23,2020-12-24,1570.0,548.0,527.5,527.0,511.0,0.250693909,NVDA,2020-12-23,129.88,132.53,129.84,132.34,17943323.0,520.37,531.0,520.2,530.24
35.0,NVDA,2020-12-30,2020-12-31,2938.0,967.0,527.5,352.0,470.0,0.367342162,NVDA,2020-12-30,131.24,131.92,128.76,129.69,22576489.0,525.83,528.55,515.87,519.61
54.0,NVDA,2021-01-06,2021-01-08,2252.0,476.0,522.5,430.0,517.0,0.245654683,NVDA,2021-01-06,125.94,132.23,125.65,132.01,58137029.0,504.58,529.8,503.44,528.9
93.0,NVDA,2021-01-13,2021-01-15,2823.0,6655.0,540.0,2372.0,2171.0,0.569371574,NVDA,2021-01-13,135.1,136.03,133.63,134.68,21037189.0,541.27,545.0,535.4,539.6
61.0,NVDA,2021-01-20,2021-01-22,8444.0,2572.0,535.0,674.0,651.0,0.558202091,NVDA,2021-01-20,133.44,134.08,130.35,130.9,25899139.0,534.63,537.22,522.27,524.47
60.0,NVDA,2021-01-27,2021-01-29,636.0,281.0,527.5,749.0,584.0,0.287807983,NVDA,2021-01-27,128.97,132.11,127.73,132.08,37187974.0,516.71,529.31,511.75,529.2
70.0,NVDA,2021-02-03,2021-02-05,14998.0,7156.0,550.0,622.0,1538.0,0.323969189,NVDA,2021-02-03,135.08,139.09,134.94,136.14,24580967.0,541.22,557.27,540.66,545.44
81.0,NVDA,2021-02-10,2021-02-12,30619.0,3572.0,590.0,98.0,3757.0,0.470020032,NVDA,2021-02-10,147.4,148.81,143.18,144.4,48614653.0,590.57,596.2,573.66,578.53
81.0,NVDA,2021-02-17,2021-02-19,5614.0,2204.0,605.0,889.0,593.0,0.346883963,NVDA,2021-02-17,148.82,151.99,147.56,151.46,27614727.0,596.24,608.94,591.2,606.84
81.0,NVDA,2021-02-24,2021-02-26,6519.0,2254.0,580.0,1360.0,1901.0,0.49139713,NVDA,2021-02-24,144.75,144.83,137.34,141.0,44905001.0,579.96,580.27,550.24,564.91
64.0,NVDA,2021-03-03,2021-03-05,683.0,149.0,537.5,575.0,133.0,0.159110284,NVDA,2021-03-03,127.84,134.29,127.78,134.04,37820618.0,512.19,538.06,511.95,537.05
56.0,NVDA,2021-03-10,2021-03-12,1981.0,543.0,517.5,270.0,299.0,0.207010605,NVDA,2021-03-10,124.52,129.63,124.41,127.83,38487237.0,498.73,519.2,498.3,511.99
72.0,NVDA,2021-03-17,2021-03-19,640.0,424.0,537.5,508.0,153.0,0.404603273,NVDA,2021-03-17,133.24,134.36,129.73,130.23,24417899.0,533.65,538.13,519.58,521.59
67.0,NVDA,2021-03-24,2021-03-26,1924.0,1130.0,525.0,886.0,203.0,0.185918107,NVDA,2021-03-24,126.27,131.42,126.2,131.34,24615354.0,505.72,526.36,505.47,526.05
72.0,NVDA,2021-03-31,2021-04-01,1829.0,344.0,537.5,99.0,297.0,0.434982962,NVDA,2021-03-31,133.31,134.53,129.66,129.99,31518260.0,533.93,538.82,519.3,520.62
82.0,NVDA,2021-04-07,2021-04-09,1864.0,510.0,562.5,83.0,719.0,0.635374897,NVDA,2021-04-07,141.25,142.25,136.94,138.63,25160849.0,565.74,569.74,548.46,555.23
96.0,NVDA,2021-04-14,2021-04-16,9472.0,5725.0,625.0,822.0,1315.0,0.227374777,NVDA,2021-04-14,152.57,157.0,152.08,156.05,38599776.0,611.08,628.82,609.1,625.0
96.0,NVDA,2021-04-21,2021-04-23,5632.0,1110.0,610.0,1201.0,1388.0,0.551549986,NVDA,2021-04-21,153.41,153.43,150.83,150.99,21705591.0,614.42,614.5,604.09,604.75
103.0,NVDA,2021-04-28,2021-04-30,6469.0,3810.0,620.0,932.0,419.0,0.353402718,NVDA,2021-04-28,152.57,155.12,151.96,153.45,20968640.0,611.07,621.29,608.62,614.58
84.0,NVDA,2021-05-05,2021-05-07,2993.0,541.0,585.0,606.0,2154.0,0.40206523,NVDA,2021-05-05,144.4,147.94,143.69,146.9,29239718.0,578.34,592.54,575.5,588.36
68.0,NVDA,2021-05-12,2021-05-14,2723.0,542.0,570.0,1279.0,821.0,0.192520034,NVDA,2021-05-12,137.41,142.42,136.92,139.91,30379972.0,550.34,570.41,548.37,560.38
64.0,NVDA,2021-05-19,2021-05-21,6968.0,1660.0,560.0,1857.0,1532.0,0.450903849,NVDA,2021-05-19,140.48,140.61,135.26,135.49,34444020.0,562.63,563.18,541.73,542.66
91.0,NVDA,2021-05-26,2021-05-28,4200.0,2250.0,630.0,488.0,1152.0,0.472884984,NVDA,2021-05-26,156.8,157.73,155.66,157.14,37091441.0,628.0,631.75,623.45,629.37
104.0,NVDA,2021-06-02,2021-06-04,35652.0,5065.0,670.0,371.0,4606.0,0.528856113,NVDA,2021-06-02,167.57,168.97,162.15,162.31,59493132.0,671.13,676.75,649.42,650.09
118.0,NVDA,2021-06-09,2021-06-11,17660.0,5462.0,700.0,1464.0,2196.0,0.3895823,NVDA,2021-06-09,173.37,175.53,172.34,174.94,38212712.0,694.33,703.0,690.23,700.63
152.0,NVDA,2021-06-16,2021-06-18,2982.0,916.0,712.5,826.0,833.0,0.56118104,NVDA,2021-06-16,177.88,179.33,175.63,177.69,30749897.0,712.41,718.19,703.38,711.63
137.0,NVDA,2021-06-23,2021-06-25,12752.0,3551.0,760.0,602.0,5539.0,0.555928363,NVDA,2021-06-23,190.34,191.29,188.84,189.84,33276615.0,762.29,766.11,756.31,760.31
137.0,NVDA,2021-06-30,2021-07-02,2545.0,730.0,797.5,650.0,1771.0,0.623782806,NVDA,2021-06-30,199.78,201.38,198.39,199.75,32696708.0,800.1,806.5,794.55,799.97
108.0,NVDA,2021-07-07,2021-07-09,10434.0,3440.0,830.0,943.0,1164.0,0.324258725,NVDA,2021-07-07,203.47,208.49,203.07,208.28,41894037.0,814.87,835.0,813.28,834.14
104.0,NVDA,2021-07-14,2021-07-16,12931.0,6074.0,800.0,7398.0,9230.0,0.416914756,NVDA,2021-07-14,198.17,203.93,197.28,203.33,38056514.0,793.66,816.71,790.11,814.31
91.0,NVDA,2021-07-21,2021-07-23,35046.0,9043.0,192.5,4933.0,6732.0,0.491649156,NVDA,2021-07-21,193.86,195.03,187.19,188.59,37147481.0,194.1,195.27,187.42,188.82
85.0,NVDA,2021-07-28,2021-07-30,5560.0,1936.0,195.63,385.0,925.0,0.489898235,NVDA,2021-07-28,194.79,196.22,189.72,192.95,20244053.0,195.03,196.46,189.95,193.19
92.0,NVDA,2021-08-04,2021-08-06,4220.0,1097.0,203.13,474.0,248.0,0.474806165,NVDA,2021-08-04,202.49,202.93,198.04,199.65,23159448.0,202.74,203.18,198.28,199.9
56.0,NVDA,2021-08-11,2021-08-13,1342.0,919.0,194.38,951.0,1191.0,0.677296163,NVDA,2021-08-11,196.75,200.24,194.06,200.18,18615345.0,196.99,200.49,194.3,200.43
